MODEL: Urban 
TYPE: 2 
N_ATTRIBUTES: 162 
N_EXAMPLES: 1000 
DATASET:
0.050562 0.070225 0.082621 0.073746 0.092486 0.067449 0.074499 0.068182 0.070028 0.069444 0.071625 0.058333 0.069061 0.049046 0.073973 0.060109 0.059299 0.073879 0.076316 0.084615 0.082262 0.073980 0.076336 0.081481 0.084746 0.095012 0.106481 0.114416 0.115385 0.127273 0.131403 0.140312 0.134658 0.129870 0.128964 0.118012 0.114053 0.112016 0.110442 0.107570 0.112224 0.105368 0.104331 0.106178 0.100386 0.093933 0.090385 0.089320 0.085770 0.100791 0.136802 0.201887 0.282651 0.366853 0.414384 0.402821 0.389728 0.362565 0.378082 0.377868 0.390710 0.380392 0.339096 0.349398 0.352708 0.357616 0.381148 0.392351 0.383266 0.386555 0.398256 0.381153 0.397974 0.410480 0.415363 0.415042 0.417355 0.420765 0.431345 0.429539 0.423868 0.436879 0.420827 0.387518 0.427230 0.426772 0.431496 0.437209 0.446319 0.458270 0.458396 0.455505 0.464122 0.439098 0.185127 0.186325 0.210993 0.229422 0.246998 0.260575 0.274411 0.282609 0.301347 0.306799 0.316225 0.322006 0.325843 0.339806 0.340461 0.339465 0.331137 0.320197 0.314145 0.307179 0.290640 0.286899 0.277778 0.273450 0.131313 0.134387 0.133462 0.156538 0.136283 0.148479 0.150635 0.146209 0.147163 0.150519 0.155867 0.164894 0.162587 0.157627 0.159802 0.165574 0.178694 0.175973 0.186736 0.203267 0.200358 0.213358 0.211832 0.222649 0.215867 0.206148 0.194783 0.186125 0.168317 0.171030 0.163934 0.169173 0.151292 0.166352 0.152047 0.153242 0.161290 0.148073 0.136000 0.135189 0.127701 0.122047 0.117526 0.119608 0.712062
0.073034 0.061798 0.082621 0.067847 0.086705 0.058651 0.063037 0.059659 0.050420 0.058333 0.057851 0.055556 0.055249 0.046322 0.057534 0.054645 0.040431 0.058047 0.065789 0.064103 0.064267 0.056122 0.061069 0.066667 0.065375 0.073634 0.081019 0.082380 0.083710 0.086364 0.091314 0.093541 0.094923 0.086580 0.088795 0.080745 0.079430 0.079430 0.078313 0.079681 0.084168 0.081511 0.078740 0.083012 0.077220 0.068493 0.071154 0.067961 0.068226 0.075099 0.096339 0.130189 0.171540 0.208566 0.236301 0.228840 0.216012 0.206806 0.215068 0.211876 0.215847 0.207843 0.168883 0.180723 0.180978 0.185430 0.196721 0.192635 0.192982 0.198880 0.196221 0.191280 0.205499 0.213974 0.216216 0.215877 0.219008 0.218579 0.226075 0.219512 0.213992 0.248227 0.229672 0.206096 0.211268 0.209449 0.212598 0.218605 0.230061 0.236722 0.231467 0.232278 0.236641 0.228571 0.101266 0.109402 0.111702 0.117338 0.118353 0.128596 0.132997 0.137124 0.144781 0.147595 0.150662 0.156958 0.158909 0.165049 0.164474 0.163880 0.156507 0.154351 0.152961 0.146912 0.146141 0.139303 0.137255 0.131955 0.070707 0.079051 0.059961 0.084715 0.081416 0.080501 0.078040 0.077617 0.079787 0.079585 0.078809 0.083333 0.085664 0.077966 0.077430 0.078689 0.091065 0.086294 0.092496 0.108893 0.105546 0.111317 0.114504 0.119002 0.116236 0.106691 0.100870 0.084602 0.069307 0.082024 0.074681 0.080827 0.071956 0.073724 0.064327 0.062868 0.070565 0.058824 0.060000 0.041750 0.070727 0.062992 0.078351 0.056863 0.545747
0.148876 0.157303 0.156695 0.150442 0.153179 0.155425 0.160458 0.159091 0.145658 0.152778 0.154270 0.144444 0.146409 0.136240 0.161644 0.147541 0.140162 0.150396 0.157895 0.158974 0.161954 0.153061 0.155216 0.160494 0.157385 0.168646 0.171296 0.173913 0.171946 0.184091 0.187082 0.193764 0.192053 0.188312 0.194503 0.186335 0.187373 0.187373 0.188755 0.193227 0.202405 0.200795 0.198819 0.202703 0.200772 0.199609 0.196154 0.198058 0.198830 0.209486 0.231214 0.264151 0.317739 0.346369 0.359589 0.340125 0.327795 0.301047 0.315068 0.319838 0.331967 0.321569 0.277926 0.293173 0.293263 0.299338 0.325137 0.334278 0.325236 0.329132 0.328488 0.341772 0.366136 0.378457 0.378378 0.373259 0.374656 0.374317 0.382802 0.350949 0.377229 0.373050 0.398003 0.386067 0.438185 0.439370 0.444094 0.449612 0.453988 0.461305 0.458396 0.458522 0.471756 0.449624 0.329114 0.352137 0.400709 0.413310 0.418525 0.423012 0.430976 0.438127 0.447811 0.447761 0.458609 0.459547 0.462279 0.474110 0.473684 0.473244 0.466227 0.461412 0.462171 0.459098 0.446634 0.439469 0.424837 0.418124 0.333333 0.347826 0.413926 0.335175 0.339823 0.348837 0.357532 0.351986 0.345745 0.342561 0.346760 0.354610 0.344406 0.350847 0.347611 0.359016 0.365979 0.363790 0.373473 0.390200 0.393560 0.402597 0.406489 0.410749 0.404059 0.392405 0.384348 0.375635 0.354785 0.352531 0.340619 0.342105 0.345018 0.334594 0.339181 0.324165 0.328629 0.334686 0.300000 0.310139 0.341847 0.314961 0.331959 0.307843 0.704685
0.123596 0.137640 0.139601 0.117994 0.144509 0.123167 0.123209 0.130682 0.117647 0.125000 0.123967 0.119444 0.116022 0.114441 0.126027 0.117486 0.115903 0.129288 0.136842 0.133333 0.133676 0.135204 0.137405 0.140741 0.135593 0.144893 0.152778 0.153318 0.158371 0.165909 0.167038 0.178174 0.172185 0.170996 0.171247 0.165631 0.167006 0.167006 0.166667 0.169323 0.178357 0.176938 0.173228 0.179537 0.177606 0.176125 0.169231 0.170874 0.171540 0.181818 0.210019 0.252830 0.296296 0.314711 0.321918 0.308777 0.299094 0.269634 0.286301 0.287449 0.300546 0.292810 0.247340 0.261044 0.253633 0.270199 0.290984 0.304533 0.294197 0.305322 0.293605 0.298172 0.325615 0.337700 0.338549 0.337047 0.337466 0.338798 0.348128 0.349593 0.355281 0.299291 0.355207 0.349782 0.400626 0.400000 0.404724 0.409302 0.418712 0.427921 0.426626 0.428356 0.445802 0.427068 0.261076 0.295726 0.351064 0.364273 0.373928 0.382403 0.390572 0.394649 0.400673 0.407960 0.415563 0.425566 0.431782 0.430421 0.434211 0.434783 0.431631 0.428571 0.424342 0.415693 0.415435 0.411277 0.406863 0.389507 0.272727 0.292490 0.309478 0.265193 0.265487 0.295170 0.308530 0.299639 0.290780 0.278547 0.295972 0.294326 0.293706 0.293220 0.293245 0.300000 0.310997 0.316413 0.326353 0.343013 0.341682 0.346939 0.351145 0.353167 0.357934 0.347197 0.337391 0.318105 0.308581 0.303665 0.293260 0.308271 0.293358 0.287335 0.292398 0.278978 0.290323 0.279919 0.278000 0.252485 0.251473 0.285433 0.274227 0.245098 0.752916
0.056180 0.073034 0.079772 0.082596 0.089595 0.076246 0.071633 0.076705 0.067227 0.072222 0.068871 0.061111 0.063536 0.054496 0.068493 0.062842 0.053908 0.068602 0.073684 0.074359 0.074550 0.066327 0.071247 0.074074 0.072639 0.083135 0.087963 0.091533 0.090498 0.095455 0.097996 0.102450 0.099338 0.093074 0.095137 0.086957 0.083503 0.083503 0.082329 0.081673 0.074148 0.083499 0.080709 0.083012 0.079151 0.076321 0.073077 0.071845 0.072125 0.079051 0.096339 0.126415 0.159844 0.208566 0.234589 0.231975 0.219033 0.213351 0.217808 0.213225 0.219945 0.210458 0.168883 0.183400 0.184941 0.186755 0.198087 0.189802 0.194332 0.190476 0.202035 0.185654 0.201158 0.213974 0.214794 0.213092 0.214876 0.213115 0.216366 0.208672 0.204390 0.251064 0.219686 0.201742 0.203443 0.365354 0.374803 0.213953 0.220859 0.226100 0.223903 0.221719 0.224427 0.213534 0.136076 0.124786 0.132979 0.141856 0.149228 0.155668 0.163300 0.167224 0.173401 0.172471 0.180464 0.184466 0.184591 0.192557 0.189145 0.190635 0.186161 0.182266 0.182566 0.175292 0.175698 0.172471 0.166667 0.170111 0.109091 0.134387 0.148936 0.156538 0.116814 0.112701 0.127042 0.131769 0.127660 0.114187 0.122592 0.125887 0.125874 0.116949 0.115321 0.116393 0.130584 0.126904 0.132635 0.145191 0.144902 0.155844 0.152672 0.159309 0.153137 0.153707 0.140870 0.128596 0.123762 0.127400 0.122040 0.129699 0.116236 0.119093 0.122807 0.115914 0.116935 0.121704 0.114000 0.111332 0.104126 0.108268 0.136082 0.078431 0.636410
0.109551 0.132022 0.136752 0.117994 0.121387 0.131965 0.128940 0.110795 0.100840 0.108333 0.112948 0.094444 0.102210 0.089918 0.112329 0.095628 0.094340 0.108179 0.115789 0.110256 0.115681 0.109694 0.114504 0.111111 0.108959 0.114014 0.125000 0.125858 0.124434 0.127273 0.131403 0.138085 0.136865 0.132035 0.133192 0.128364 0.128310 0.126273 0.130522 0.125498 0.138277 0.135189 0.137795 0.138996 0.137066 0.136986 0.134615 0.137864 0.136452 0.148221 0.167630 0.198113 0.233918 0.277467 0.303082 0.285266 0.264350 0.261780 0.268493 0.265857 0.271858 0.265359 0.230053 0.240964 0.245707 0.250331 0.267760 0.263456 0.265857 0.260504 0.279070 0.274262 0.305355 0.312955 0.315789 0.316156 0.319559 0.321038 0.325936 0.326558 0.311385 0.358865 0.355207 0.329463 0.341158 0.343307 0.351181 0.364341 0.374233 0.382398 0.375189 0.380090 0.380153 0.362406 0.245253 0.251282 0.264184 0.280210 0.289880 0.292724 0.303030 0.306020 0.316498 0.315091 0.326159 0.328479 0.329053 0.341424 0.340461 0.337793 0.322900 0.316913 0.314145 0.308848 0.295567 0.295191 0.285948 0.282989 0.226263 0.231225 0.222437 0.246777 0.238938 0.227191 0.228675 0.222022 0.216312 0.211073 0.215412 0.218085 0.216783 0.213559 0.210873 0.213115 0.225086 0.219966 0.230366 0.248639 0.246869 0.257885 0.257634 0.262956 0.256458 0.251356 0.234783 0.225042 0.209571 0.214660 0.209472 0.214286 0.202952 0.206049 0.204678 0.196464 0.213710 0.208925 0.202000 0.170974 0.194499 0.196850 0.214433 0.160784 0.781709
0.134831 0.157303 0.148148 0.144543 0.156069 0.140762 0.151862 0.147727 0.137255 0.138889 0.143251 0.147222 0.140884 0.125341 0.145205 0.131148 0.134771 0.147757 0.152632 0.153846 0.146530 0.150510 0.152672 0.153086 0.147700 0.159145 0.162037 0.164760 0.169683 0.175000 0.175947 0.184855 0.181015 0.179654 0.179704 0.175983 0.175153 0.175153 0.176707 0.179283 0.188377 0.184891 0.183071 0.185328 0.187259 0.183953 0.176923 0.176699 0.177388 0.189723 0.219653 0.266038 0.304094 0.335196 0.342466 0.321317 0.306647 0.285340 0.300000 0.299595 0.311475 0.294118 0.275266 0.273092 0.285337 0.288742 0.308743 0.317280 0.311741 0.312325 0.305233 0.337553 0.358900 0.366812 0.365576 0.363510 0.365014 0.364754 0.374480 0.367209 0.363512 0.329078 0.409415 0.393324 0.439750 0.436220 0.442520 0.448062 0.453988 0.462822 0.459909 0.464555 0.473282 0.449624 0.370253 0.336752 0.384752 0.395797 0.403087 0.407783 0.412458 0.421405 0.430976 0.434494 0.443709 0.453074 0.455859 0.461165 0.462171 0.463211 0.456343 0.453202 0.450658 0.440735 0.431856 0.429519 0.419935 0.405405 0.303030 0.306324 0.295938 0.300184 0.306195 0.313059 0.323049 0.319495 0.310284 0.297578 0.311734 0.312057 0.319930 0.311864 0.314662 0.318033 0.329897 0.335025 0.340314 0.353902 0.348837 0.365492 0.375954 0.376200 0.369004 0.368897 0.356522 0.341794 0.321782 0.326353 0.316940 0.317669 0.309963 0.298677 0.298246 0.292731 0.304435 0.279919 0.278000 0.264414 0.286837 0.285433 0.292784 0.286275 0.753713
0.143258 0.148876 0.159544 0.147493 0.158960 0.152493 0.151862 0.153409 0.145658 0.150000 0.146006 0.141667 0.138122 0.133515 0.147945 0.139344 0.132075 0.147757 0.152632 0.156410 0.154242 0.150510 0.150127 0.153086 0.150121 0.156770 0.162037 0.164760 0.158371 0.165909 0.171492 0.178174 0.178808 0.175325 0.177590 0.159420 0.173116 0.175153 0.180723 0.181275 0.190381 0.190855 0.187008 0.193050 0.193050 0.193738 0.190385 0.194175 0.196881 0.205534 0.227360 0.258491 0.282651 0.309125 0.318493 0.294671 0.274924 0.268325 0.275342 0.275304 0.281421 0.273203 0.243351 0.253012 0.256275 0.260927 0.274590 0.274788 0.278003 0.271709 0.292151 0.308017 0.328509 0.333333 0.335704 0.334262 0.334711 0.336066 0.341193 0.344173 0.331962 0.388652 0.398003 0.380261 0.402191 0.406299 0.412598 0.421705 0.423313 0.427921 0.426626 0.428356 0.430534 0.410526 0.395570 0.403419 0.437943 0.437828 0.440823 0.441624 0.446128 0.446488 0.457912 0.452736 0.460265 0.459547 0.459069 0.467638 0.468750 0.471572 0.464580 0.466338 0.458882 0.454090 0.446634 0.442786 0.433007 0.424483 0.371717 0.375494 0.369439 0.425414 0.394690 0.384615 0.388385 0.393502 0.393617 0.394464 0.395797 0.395390 0.398601 0.394915 0.397035 0.398361 0.405498 0.406091 0.406632 0.415608 0.407871 0.421150 0.417939 0.414587 0.409594 0.412297 0.398261 0.402707 0.394389 0.392670 0.400729 0.407895 0.396679 0.408318 0.397661 0.383104 0.395161 0.377282 0.366000 0.379722 0.341847 0.375984 0.371134 0.350980 0.565378
0.221910 0.216292 0.233618 0.212389 0.213873 0.211144 0.220630 0.207386 0.207283 0.200000 0.201102 0.177778 0.190608 0.185286 0.186301 0.188525 0.175202 0.187335 0.186842 0.187179 0.185090 0.178571 0.178117 0.180247 0.174334 0.175772 0.178241 0.173913 0.167421 0.170455 0.158129 0.178174 0.176600 0.173160 0.179704 0.175983 0.177189 0.173116 0.178715 0.183267 0.184369 0.184891 0.185039 0.187259 0.185328 0.185910 0.192308 0.190291 0.189084 0.181818 0.192678 0.194340 0.181287 0.206704 0.203767 0.175549 0.163142 0.166230 0.160274 0.163293 0.159836 0.162092 0.125000 0.124498 0.122853 0.123179 0.125683 0.114731 0.132254 0.102241 0.110465 0.153305 0.154848 0.147016 0.142248 0.142061 0.140496 0.137978 0.135922 0.131436 0.111111 0.147518 0.199715 0.187228 0.151800 0.148031 0.152756 0.158140 0.159509 0.151745 0.149773 0.150830 0.140458 0.129323 0.245253 0.229060 0.212766 0.204904 0.192110 0.186125 0.180135 0.175585 0.178451 0.169154 0.173841 0.179612 0.170144 0.169903 0.162829 0.167224 0.161450 0.157635 0.157895 0.148581 0.146141 0.149254 0.137255 0.128776 0.226263 0.175889 0.148936 0.209945 0.238938 0.209302 0.188748 0.178700 0.191489 0.202422 0.196147 0.191489 0.194056 0.177966 0.179572 0.183607 0.187285 0.179357 0.190227 0.196007 0.182469 0.189239 0.192748 0.197697 0.180812 0.184448 0.173913 0.167513 0.160066 0.171030 0.167577 0.174812 0.162362 0.166352 0.157895 0.159136 0.161290 0.156187 0.136000 0.170974 0.161100 0.167323 0.195876 0.160784 0.241327
0.252809 0.250000 0.242165 0.241888 0.239884 0.231672 0.237822 0.224432 0.218487 0.219444 0.220386 0.213889 0.212707 0.207084 0.210959 0.202186 0.196765 0.211082 0.213158 0.205128 0.205656 0.198980 0.195929 0.197531 0.193705 0.199525 0.199074 0.196796 0.192308 0.197727 0.198218 0.202673 0.185430 0.201299 0.198732 0.196687 0.197556 0.193483 0.196787 0.197211 0.204409 0.202783 0.198819 0.202703 0.202703 0.199609 0.198077 0.200000 0.198830 0.201581 0.206166 0.226415 0.245614 0.268156 0.279110 0.268025 0.259819 0.238220 0.249315 0.248313 0.256831 0.247059 0.200798 0.207497 0.210040 0.211921 0.225410 0.230878 0.222672 0.229692 0.238372 0.199719 0.225760 0.235808 0.237553 0.236769 0.234160 0.234973 0.234397 0.241192 0.237311 0.269504 0.223966 0.211901 0.230047 0.234646 0.239370 0.244961 0.251534 0.261002 0.254160 0.248869 0.254962 0.249624 0.194620 0.189744 0.214539 0.225919 0.226415 0.228426 0.234007 0.234114 0.237374 0.235489 0.238411 0.242718 0.242376 0.242718 0.240132 0.240803 0.238880 0.236453 0.235197 0.228715 0.226601 0.225539 0.218954 0.220986 0.226263 0.231225 0.222437 0.209945 0.203540 0.220036 0.228675 0.231047 0.226950 0.217993 0.229422 0.232270 0.225524 0.222034 0.219110 0.221311 0.230241 0.219966 0.237347 0.245009 0.239714 0.243043 0.246183 0.249520 0.239852 0.236890 0.215652 0.221658 0.214521 0.214660 0.218579 0.219925 0.202952 0.200378 0.216374 0.196464 0.199597 0.192698 0.168000 0.182903 0.194499 0.212598 0.235052 0.182353 0.307415
